Package_Id,From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
PKG-03124,nagpur,alleppey,Beach,8,2,Resort,Bus,Luxury,50400,Winter
PKG-03125,nagpur,alleppey,Beach,9,7,Resort,Train,Luxury,107250,Winter
PKG-03126,nagpur,alleppey,Beach,7,5,Camping,Train,Premium,31415,Winter
PKG-03127,nagpur,alleppey,Beach,9,5,Hotel,Flight,Premium,76608,Winter
PKG-03128,nagpur,alleppey,Beach,2,6,Hotel,Car,Premium,33600,Winter
PKG-03129,nagpur,alleppey,Beach,3,8,Resort,Bus,Luxury,61200,Winter
PKG-03130,nagpur,alleppey,Beach,6,8,Resort,Bus,Luxury,72000,Winter
PKG-03131,nagpur,alleppey,Beach,10,4,Resort,Bus,Luxury,67200,Winter
PKG-03132,nagpur,alleppey,Beach,10,6,Hotel,Train,Standard,42240,Winter
PKG-03133,nagpur,alleppey,Beach,8,3,Hotel,Flight,Luxury,88320,Winter
PKG-03134,nagpur,alleppey,Coastal,2,5,Hotel,Flight,Standard,34560,Monsoon
PKG-03135,nagpur,alleppey,Coastal,3,2,Camping,Train,Luxury,23760,Monsoon
PKG-03136,nagpur,alleppey,Coastal,3,4,Hotel,Car,Premium,29399,Monsoon
PKG-03137,nagpur,alleppey,Coastal,9,7,Hotel,Train,Standard,42900,Monsoon
PKG-03138,nagpur,alleppey,Coastal,3,7,Hotel,Car,Luxury,56400,Monsoon
PKG-03139,nagpur,alleppey,Coastal,5,6,Hotel,Bus,Luxury,47040,Monsoon
PKG-03140,nagpur,alleppey,Coastal,9,3,Resort,Bus,Luxury,58800,Monsoon
PKG-03141,nagpur,alleppey,Coastal,4,4,Resort,Train,Luxury,62700,Monsoon
PKG-03142,nagpur,alleppey,Coastal,2,8,Resort,Flight,Luxury,115200,Monsoon
PKG-03143,nagpur,alleppey,Coastal,5,2,Hotel,Car,Standard,19800,Monsoon
PKG-03144,nagpur,alleppey,Cultural,4,6,Resort,Car,Luxury,69000,Winter
PKG-03145,nagpur,alleppey,Cultural,3,3,Hotel,Bus,Standard,14880,Winter
PKG-03146,nagpur,alleppey,Cultural,9,2,Resort,Flight,Premium,75600,Winter
PKG-03147,nagpur,alleppey,Cultural,2,2,Hotel,Train,Premium,22176,Winter
PKG-03148,nagpur,alleppey,Cultural,9,3,Hotel,Bus,Luxury,47040,Winter
PKG-03149,nagpur,alleppey,Cultural,6,8,Resort,Flight,Luxury,144000,Winter
PKG-03150,nagpur,alleppey,Cultural,3,5,Camping,Bus,Luxury,24960,Winter
PKG-03151,nagpur,alleppey,Cultural,2,3,Hotel,Bus,Luxury,26880,Winter
PKG-03152,nagpur,alleppey,Cultural,5,3,Resort,Bus,Premium,31079,Winter
PKG-03153,nagpur,alleppey,Cultural,9,4,Hotel,Train,Luxury,69960,Winter
PKG-03154,nagpur,andaman,Island,3,6,Hotel,Flight,Premium,57791,Winter
PKG-03155,nagpur,andaman,Island,6,5,Hotel,Flight,Luxury,92160,Winter
PKG-03156,nagpur,andaman,Island,3,5,Hotel,Flight,Premium,52416,Winter
PKG-03157,nagpur,andaman,Island,4,2,Hotel,Train,Premium,27720,Winter
PKG-03158,nagpur,andaman,Island,3,6,Hotel,Flight,Standard,41280,Winter
PKG-03159,nagpur,andaman,Island,6,2,Hotel,Flight,Standard,34560,Winter
PKG-03160,nagpur,andaman,Island,7,3,Camping,Flight,Luxury,55040,Winter
PKG-03161,nagpur,andaman,Island,9,4,Hotel,Car,Standard,31800,Winter
PKG-03162,nagpur,andaman,Island,7,6,Resort,Bus,Premium,46200,Winter
PKG-03163,nagpur,andaman,Island,10,5,Hotel,Car,Standard,36000,Winter
PKG-03164,nagpur,andaman,Beach,4,4,Resort,Train,Premium,43890,Winter
PKG-03165,nagpur,andaman,Beach,4,4,Hotel,Train,Premium,35112,Winter
PKG-03166,nagpur,andaman,Beach,3,8,Hotel,Flight,Premium,68544,Winter
PKG-03167,nagpur,andaman,Beach,9,6,Hotel,Bus,Luxury,58560,Winter
PKG-03168,nagpur,andaman,Beach,10,8,Hotel,Train,Standard,47520,Winter
PKG-03169,nagpur,andaman,Beach,7,6,Hotel,Train,Luxury,72600,Winter
PKG-03170,nagpur,andaman,Beach,8,2,Resort,Car,Standard,31500,Winter
PKG-03171,nagpur,andaman,Beach,4,3,Resort,Car,Luxury,51000,Winter
PKG-03172,nagpur,andaman,Beach,3,5,Resort,Flight,Premium,65519,Winter
PKG-03173,nagpur,andaman,Beach,5,8,Resort,Bus,Standard,34200,Winter
PKG-03174,nagpur,andaman,Coastal,4,7,Hotel,Flight,Premium,67200,Monsoon
PKG-03175,nagpur,andaman,Coastal,3,2,Hotel,Train,Standard,17820,Monsoon
PKG-03176,nagpur,andaman,Coastal,2,8,Hotel,Car,Premium,40320,Monsoon
PKG-03177,nagpur,andaman,Coastal,7,6,Hotel,Car,Standard,33000,Monsoon
PKG-03178,nagpur,andaman,Coastal,7,2,Hotel,Flight,Premium,52416,Monsoon
PKG-03179,nagpur,andaman,Coastal,4,7,Hotel,Bus,Standard,24000,Monsoon
PKG-03180,nagpur,andaman,Coastal,6,5,Hotel,Flight,Luxury,92160,Monsoon
PKG-03181,nagpur,andaman,Coastal,6,3,Hotel,Bus,Luxury,38400,Monsoon
PKG-03182,nagpur,andaman,Coastal,4,5,Resort,Bus,Standard,25200,Monsoon
PKG-03183,nagpur,andaman,Coastal,2,7,Resort,Car,Standard,33000,Monsoon
PKG-03184,nagpur,andaman,Adventure,2,8,Hotel,Bus,Standard,23040,Summer
PKG-03185,nagpur,andaman,Adventure,7,8,Camping,Flight,Luxury,80640,Summer
PKG-03186,nagpur,andaman,Adventure,10,8,Camping,Car,Premium,40320,Summer
PKG-03187,nagpur,andaman,Adventure,4,7,Hotel,Flight,Standard,48000,Summer
PKG-03188,nagpur,andaman,Adventure,5,6,Hotel,Flight,Luxury,94080,Summer
PKG-03189,nagpur,andaman,Adventure,7,4,Hotel,Bus,Standard,22560,Summer
PKG-03190,nagpur,andaman,Adventure,9,5,Camping,Flight,Standard,36480,Summer
PKG-03191,nagpur,andaman,Adventure,3,3,Resort,Train,Standard,25575,Summer
PKG-03192,nagpur,andaman,Adventure,3,5,Hotel,Bus,Standard,18720,Summer
PKG-03193,nagpur,andaman,Adventure,10,4,Hotel,Car,Standard,33600,Summer
PKG-03194,nagpur,pondicherry,Coastal,6,8,Hotel,Train,Premium,55440,Monsoon
PKG-03195,nagpur,pondicherry,Coastal,7,2,Hotel,Bus,Premium,26208,Monsoon
PKG-03196,nagpur,pondicherry,Coastal,3,6,Hotel,Bus,Luxury,41280,Monsoon
PKG-03197,nagpur,pondicherry,Coastal,10,4,Resort,Flight,Luxury,134400,Monsoon
PKG-03198,nagpur,pondicherry,Coastal,2,6,Resort,Car,Luxury,60000,Monsoon
PKG-03199,nagpur,pondicherry,Coastal,9,4,Resort,Car,Standard,39750,Monsoon
PKG-03200,nagpur,pondicherry,Coastal,7,5,Resort,Train,Standard,42075,Monsoon
PKG-03201,nagpur,pondicherry,Coastal,7,8,Resort,Car,Standard,47250,Monsoon
PKG-03202,nagpur,pondicherry,Coastal,5,6,Hotel,Train,Luxury,64680,Monsoon
PKG-03203,nagpur,pondicherry,Coastal,2,3,Resort,Flight,Standard,33600,Monsoon
PKG-03204,nagpur,pondicherry,Cultural,2,4,Hotel,Car,Premium,26880,Winter
PKG-03205,nagpur,pondicherry,Cultural,3,6,Resort,Flight,Standard,51600,Winter
PKG-03206,nagpur,pondicherry,Cultural,6,7,Hotel,Car,Standard,33600,Winter
PKG-03207,nagpur,pondicherry,Cultural,2,5,Resort,Bus,Luxury,43200,Winter
PKG-03208,nagpur,pondicherry,Cultural,7,5,Hotel,Flight,Premium,68544,Winter
PKG-03209,nagpur,pondicherry,Cultural,5,2,Hotel,Car,Standard,19800,Winter
PKG-03210,nagpur,pondicherry,Cultural,5,6,Hotel,Flight,Luxury,94080,Winter
PKG-03211,nagpur,pondicherry,Cultural,2,6,Hotel,Flight,Standard,38400,Winter
PKG-03212,nagpur,pondicherry,Cultural,8,8,Resort,Flight,Luxury,158400,Winter
PKG-03213,nagpur,pondicherry,Cultural,4,5,Resort,Flight,Luxury,100800,Winter
PKG-03214,nagpur,pondicherry,Beach,4,2,Hotel,Flight,Standard,28800,Winter
PKG-03215,nagpur,pondicherry,Beach,7,4,Hotel,Bus,Premium,31583,Winter
PKG-03216,nagpur,pondicherry,Beach,8,2,Hotel,Bus,Standard,20160,Winter
PKG-03217,nagpur,pondicherry,Beach,3,6,Hotel,Car,Standard,25800,Winter
PKG-03218,nagpur,pondicherry,Beach,8,7,Hotel,Car,Standard,37200,Winter
PKG-03219,nagpur,pondicherry,Beach,5,8,Resort,Car,Standard,42750,Winter
PKG-03220,nagpur,pondicherry,Beach,2,3,Hotel,Flight,Standard,26880,Winter
PKG-03221,nagpur,pondicherry,Beach,6,2,Hotel,Train,Premium,33264,Winter
PKG-03222,nagpur,pondicherry,Beach,5,4,Hotel,Bus,Luxury,39360,Winter
PKG-03223,nagpur,pondicherry,Beach,8,5,Hotel,Car,Luxury,64800,Winter
PKG-03224,nagpur,pondicherry,Historical,3,2,Hotel,Train,Luxury,35640,Winter
PKG-03225,nagpur,pondicherry,Historical,5,5,Resort,Train,Standard,37125,Winter
PKG-03226,nagpur,pondicherry,Historical,9,7,Hotel,Train,Premium,60059,Winter
PKG-03227,nagpur,pondicherry,Historical,10,4,Hotel,Bus,Luxury,53760,Winter
PKG-03228,nagpur,pondicherry,Historical,6,4,Hotel,Car,Standard,26400,Winter
PKG-03229,nagpur,pondicherry,Historical,7,5,Hotel,Flight,Premium,68544,Winter
PKG-03230,nagpur,pondicherry,Historical,3,3,Hotel,Bus,Luxury,29760,Winter
PKG-03231,nagpur,pondicherry,Historical,5,4,Camping,Bus,Standard,13120,Winter
PKG-03232,nagpur,pondicherry,Historical,7,7,Resort,Bus,Standard,35400,Winter
PKG-03233,nagpur,pondicherry,Historical,5,7,Hotel,Flight,Luxury,101760,Winter
PKG-03234,nagpur,shimla,Mountain,9,2,Hotel,Car,Premium,37800,Summer
PKG-03235,nagpur,shimla,Mountain,2,4,Hotel,Train,Luxury,42240,Summer
PKG-03236,nagpur,shimla,Mountain,8,4,Hotel,Car,Standard,30000,Summer
PKG-03237,nagpur,shimla,Mountain,6,8,Resort,Flight,Premium,100800,Summer
PKG-03238,nagpur,shimla,Mountain,2,8,Resort,Flight,Premium,80640,Summer
PKG-03239,nagpur,shimla,Mountain,9,2,Hotel,Bus,Standard,21600,Summer
PKG-03240,nagpur,shimla,Mountain,8,3,Hotel,Flight,Luxury,88320,Summer
PKG-03241,nagpur,shimla,Mountain,2,7,Hotel,Train,Standard,29040,Summer
PKG-03242,nagpur,shimla,Mountain,10,8,Resort,Train,Standard,59400,Summer
PKG-03243,nagpur,shimla,Mountain,7,8,Resort,Train,Luxury,103950,Summer
PKG-03244,nagpur,shimla,Hill Station,5,8,Hotel,Car,Premium,47880,Summer
PKG-03245,nagpur,shimla,Hill Station,8,8,Hotel,Flight,Luxury,126720,Summer
PKG-03246,nagpur,shimla,Hill Station,2,8,Resort,Car,Luxury,72000,Summer
PKG-03247,nagpur,shimla,Hill Station,8,7,Hotel,Train,Luxury,81840,Summer
PKG-03248,nagpur,shimla,Hill Station,9,5,Hotel,Train,Standard,37620,Summer
PKG-03249,nagpur,shimla,Hill Station,8,5,Hotel,Bus,Standard,25920,Summer
PKG-03250,nagpur,shimla,Hill Station,2,4,Resort,Train,Standard,26400,Summer
PKG-03251,nagpur,shimla,Hill Station,5,8,Hotel,Train,Premium,52668,Summer
PKG-03252,nagpur,shimla,Hill Station,8,2,Hotel,Train,Premium,38808,Summer
PKG-03253,nagpur,shimla,Hill Station,6,7,Resort,Train,Luxury,92400,Summer
PKG-03254,nagpur,shimla,Adventure,2,2,Hotel,Train,Luxury,31680,Summer
PKG-03255,nagpur,shimla,Adventure,7,8,Hotel,Train,Standard,41580,Summer
PKG-03256,nagpur,shimla,Adventure,9,5,Hotel,Car,Premium,47880,Summer
PKG-03257,nagpur,shimla,Adventure,2,5,Hotel,Car,Premium,30239,Summer
PKG-03258,nagpur,shimla,Adventure,9,7,Resort,Bus,Premium,54600,Summer
PKG-03259,nagpur,shimla,Adventure,2,6,Hotel,Car,Premium,33600,Summer
PKG-03260,nagpur,shimla,Adventure,10,4,Hotel,Car,Premium,47040,Summer
PKG-03261,nagpur,shimla,Adventure,4,4,Hotel,Train,Premium,35112,Summer
PKG-03262,nagpur,shimla,Adventure,9,3,Resort,Bus,Luxury,58800,Summer
PKG-03263,nagpur,shimla,Adventure,4,3,Resort,Car,Standard,25500,Summer
PKG-03264,nagpur,shimla,Cultural,3,7,Hotel,Car,Standard,28200,Winter
PKG-03265,nagpur,shimla,Cultural,10,8,Hotel,Flight,Luxury,138240,Winter
PKG-03266,nagpur,shimla,Cultural,7,2,Resort,Bus,Standard,23400,Winter
PKG-03267,nagpur,shimla,Cultural,6,4,Hotel,Car,Luxury,52800,Winter
PKG-03268,nagpur,shimla,Cultural,7,6,Resort,Car,Luxury,82500,Winter
PKG-03269,nagpur,shimla,Cultural,5,4,Resort,Car,Standard,30750,Winter
PKG-03270,nagpur,shimla,Cultural,10,5,Resort,Car,Luxury,90000,Winter
PKG-03271,nagpur,shimla,Cultural,3,3,Hotel,Bus,Premium,20832,Winter
PKG-03272,nagpur,shimla,Cultural,7,8,Hotel,Flight,Standard,60480,Winter
PKG-03273,nagpur,shimla,Cultural,8,4,Resort,Bus,Standard,30000,Winter
PKG-03274,nagpur,agra,Historical,7,6,Hotel,Train,Premium,50820,Winter
PKG-03275,nagpur,agra,Historical,8,7,Hotel,Train,Premium,57288,Winter
PKG-03276,nagpur,agra,Historical,6,6,Resort,Car,Standard,39000,Winter
PKG-03277,nagpur,agra,Historical,7,2,Resort,Train,Standard,32175,Winter
PKG-03278,nagpur,agra,Historical,2,2,Hotel,Bus,Premium,16127,Winter
PKG-03279,nagpur,agra,Historical,10,7,Hotel,Train,Standard,44880,Winter
PKG-03280,nagpur,agra,Historical,8,8,Hotel,Car,Luxury,79200,Winter
PKG-03281,nagpur,agra,Historical,4,5,Resort,Car,Standard,31500,Winter
PKG-03282,nagpur,agra,Historical,5,6,Camping,Flight,Luxury,62720,Winter
PKG-03283,nagpur,agra,Historical,3,8,Hotel,Car,Luxury,61200,Winter
PKG-03284,nagpur,agra,Cultural,9,7,Hotel,Flight,Premium,87360,Winter
PKG-03285,nagpur,agra,Cultural,6,3,Resort,Train,Standard,33000,Winter
PKG-03286,nagpur,agra,Cultural,7,3,Hotel,Train,Standard,28380,Winter
PKG-03287,nagpur,agra,Cultural,9,4,Hotel,Car,Luxury,63600,Winter
PKG-03288,nagpur,agra,Cultural,5,5,Camping,Flight,Premium,40320,Winter
PKG-03289,nagpur,agra,Cultural,3,4,Hotel,Car,Premium,29399,Winter
PKG-03290,nagpur,agra,Cultural,9,6,Resort,Bus,Premium,51240,Winter
PKG-03291,nagpur,agra,Cultural,8,3,Hotel,Bus,Luxury,44160,Winter
PKG-03292,nagpur,agra,Cultural,5,8,Hotel,Flight,Luxury,109440,Winter
PKG-03293,nagpur,agra,Cultural,4,6,Resort,Train,Premium,53130,Winter
PKG-03294,nagpur,agra,City,7,4,Hotel,Car,Standard,28200,Winter
PKG-03295,nagpur,agra,City,8,5,Camping,Bus,Luxury,34560,Winter
PKG-03296,nagpur,agra,City,9,7,Hotel,Bus,Standard,31200,Winter
PKG-03297,nagpur,agra,City,9,2,Hotel,Bus,Standard,21600,Winter
PKG-03298,nagpur,agra,City,8,4,Hotel,Flight,Luxury,96000,Winter
PKG-03299,nagpur,agra,City,3,3,Hotel,Car,Premium,26040,Winter
PKG-03300,nagpur,agra,City,2,7,Hotel,Bus,Standard,21120,Winter
PKG-03301,nagpur,agra,City,4,6,Hotel,Flight,Premium,61823,Winter
PKG-03302,nagpur,agra,City,7,3,Hotel,Flight,Luxury,82560,Winter
PKG-03303,nagpur,agra,City,10,3,Hotel,Train,Standard,34320,Winter
PKG-03304,nagpur,agra,Adventure,7,8,Resort,Train,Luxury,103950,Summer
PKG-03305,nagpur,agra,Adventure,3,7,Resort,Car,Standard,35250,Summer
PKG-03306,nagpur,agra,Adventure,7,5,Resort,Flight,Luxury,122400,Summer
PKG-03307,nagpur,agra,Adventure,9,7,Hotel,Flight,Premium,87360,Summer
PKG-03308,nagpur,agra,Adventure,9,7,Hotel,Bus,Luxury,62400,Summer
PKG-03309,nagpur,agra,Adventure,4,7,Resort,Car,Standard,37500,Summer
PKG-03310,nagpur,agra,Adventure,2,6,Hotel,Train,Luxury,52800,Summer
PKG-03311,nagpur,agra,Adventure,9,5,Hotel,Train,Premium,52668,Summer
PKG-03312,nagpur,agra,Adventure,4,6,Resort,Train,Standard,37950,Summer
PKG-03313,nagpur,agra,Adventure,5,4,Resort,Flight,Premium,68880,Summer
PKG-03314,nagpur,mysuru,Cultural,2,6,Hotel,Flight,Premium,53760,Winter
PKG-03315,nagpur,mysuru,Cultural,7,5,Hotel,Train,Standard,33660,Winter
PKG-03316,nagpur,mysuru,Cultural,4,2,Resort,Bus,Premium,25200,Winter
PKG-03317,nagpur,mysuru,Cultural,10,4,Hotel,Train,Standard,36960,Winter
PKG-03318,nagpur,mysuru,Cultural,7,4,Resort,Bus,Standard,28200,Winter
PKG-03319,nagpur,mysuru,Cultural,6,4,Resort,Flight,Premium,73920,Winter
PKG-03320,nagpur,mysuru,Cultural,5,3,Resort,Train,Premium,42735,Winter
PKG-03321,nagpur,mysuru,Cultural,3,3,Hotel,Train,Standard,20460,Winter
PKG-03322,nagpur,mysuru,Cultural,3,3,Hotel,Bus,Standard,14880,Winter
PKG-03323,nagpur,mysuru,Cultural,2,6,Resort,Bus,Standard,24000,Winter
PKG-03324,nagpur,mysuru,Historical,9,8,Resort,Car,Premium,72450,Winter
PKG-03325,nagpur,mysuru,Historical,5,4,Resort,Flight,Luxury,98400,Winter
PKG-03326,nagpur,mysuru,Historical,9,6,Hotel,Bus,Premium,40992,Winter
PKG-03327,nagpur,mysuru,Historical,6,2,Hotel,Car,Premium,30239,Winter
PKG-03328,nagpur,mysuru,Historical,8,5,Resort,Train,Standard,44550,Winter
PKG-03329,nagpur,mysuru,Historical,4,4,Resort,Car,Premium,39900,Winter
PKG-03330,nagpur,mysuru,Historical,3,7,Camping,Bus,Luxury,30080,Winter
PKG-03331,nagpur,mysuru,Historical,3,4,Resort,Bus,Luxury,42000,Winter
PKG-03332,nagpur,mysuru,Historical,7,4,Hotel,Flight,Luxury,90240,Winter
PKG-03333,nagpur,mysuru,Historical,10,7,Resort,Car,Luxury,102000,Winter
PKG-03334,nagpur,mysuru,City,7,2,Resort,Flight,Standard,46800,Winter
PKG-03335,nagpur,mysuru,City,10,4,Hotel,Bus,Luxury,53760,Winter
PKG-03336,nagpur,mysuru,City,2,7,Resort,Car,Standard,33000,Winter
PKG-03337,nagpur,mysuru,City,4,6,Hotel,Flight,Standard,44160,Winter
PKG-03338,nagpur,mysuru,City,5,4,Hotel,Flight,Standard,39360,Winter
PKG-03339,nagpur,mysuru,City,9,8,Resort,Bus,Luxury,82800,Winter
PKG-03340,nagpur,mysuru,City,9,4,Hotel,Bus,Standard,25440,Winter
PKG-03341,nagpur,mysuru,City,3,6,Hotel,Bus,Standard,20640,Winter
PKG-03342,nagpur,mysuru,City,8,2,Hotel,Flight,Luxury,80640,Winter
PKG-03343,nagpur,mysuru,City,5,7,Hotel,Bus,Standard,25440,Winter
PKG-03344,nagpur,mysuru,Adventure,8,7,Hotel,Train,Luxury,81840,Summer
PKG-03345,nagpur,mysuru,Adventure,8,7,Hotel,Bus,Luxury,59520,Summer
PKG-03346,nagpur,mysuru,Adventure,7,5,Camping,Bus,Premium,22848,Summer
PKG-03347,nagpur,mysuru,Adventure,5,4,Hotel,Flight,Premium,55104,Summer
PKG-03348,nagpur,mysuru,Adventure,8,6,Hotel,Train,Luxury,76560,Summer
PKG-03349,nagpur,mysuru,Adventure,9,4,Hotel,Car,Standard,31800,Summer
PKG-03350,nagpur,mysuru,Adventure,3,8,Resort,Train,Premium,58904,Summer
PKG-03351,nagpur,mysuru,Adventure,9,4,Hotel,Bus,Luxury,50880,Summer
PKG-03352,nagpur,mysuru,Adventure,8,2,Resort,Bus,Premium,35280,Summer
PKG-03353,nagpur,mysuru,Adventure,7,7,Resort,Car,Premium,61949,Summer
PKG-03354,jaipur,goa,Beach,8,7,Resort,Bus,Premium,52080,Winter
PKG-03355,jaipur,goa,Beach,9,6,Hotel,Flight,Luxury,117120,Winter
PKG-03356,jaipur,goa,Beach,5,2,Resort,Train,Premium,38115,Winter
PKG-03357,jaipur,goa,Beach,10,3,Hotel,Flight,Standard,49920,Winter
PKG-03358,jaipur,goa,Beach,10,8,Camping,Train,Premium,44352,Winter
PKG-03359,jaipur,goa,Beach,7,5,Resort,Flight,Premium,85680,Winter
PKG-03360,jaipur,goa,Beach,8,5,Hotel,Train,Standard,35640,Winter
PKG-03361,jaipur,goa,Beach,6,5,Hotel,Bus,Premium,32255,Winter
PKG-03362,jaipur,goa,Beach,2,4,Hotel,Flight,Premium,43008,Winter
PKG-03363,jaipur,goa,Beach,5,6,Resort,Bus,Luxury,58800,Winter
PKG-03364,jaipur,goa,City,5,8,Hotel,Car,Luxury,68400,Winter
PKG-03365,jaipur,goa,City,7,3,Hotel,Car,Luxury,51600,Winter
PKG-03366,jaipur,goa,City,2,8,Hotel,Flight,Standard,46080,Winter
PKG-03367,jaipur,goa,City,7,4,Resort,Car,Luxury,70500,Winter
PKG-03368,jaipur,goa,City,2,6,Resort,Bus,Premium,33600,Winter
PKG-03369,jaipur,goa,City,10,3,Resort,Bus,Luxury,62400,Winter
PKG-03370,jaipur,goa,City,8,8,Resort,Bus,Premium,55440,Winter
PKG-03371,jaipur,goa,City,4,4,Hotel,Train,Premium,35112,Winter
PKG-03372,jaipur,goa,City,5,6,Hotel,Bus,Standard,23520,Winter
PKG-03373,jaipur,goa,City,2,8,Resort,Car,Luxury,72000,Winter
PKG-03374,jaipur,goa,Cultural,3,6,Hotel,Flight,Premium,57791,Winter
PKG-03375,jaipur,goa,Cultural,2,3,Hotel,Train,Premium,25872,Winter
PKG-03376,jaipur,goa,Cultural,2,3,Hotel,Bus,Standard,13440,Winter
PKG-03377,jaipur,goa,Cultural,6,7,Hotel,Car,Premium,47040,Winter
PKG-03378,jaipur,goa,Cultural,8,3,Hotel,Train,Standard,30360,Winter
PKG-03379,jaipur,goa,Cultural,3,2,Resort,Flight,Standard,32400,Winter
PKG-03380,jaipur,goa,Cultural,2,7,Hotel,Bus,Standard,21120,Winter
PKG-03381,jaipur,goa,Cultural,8,3,Hotel,Train,Premium,42504,Winter
PKG-03382,jaipur,goa,Cultural,8,6,Hotel,Car,Premium,48720,Winter
PKG-03383,jaipur,goa,Cultural,6,5,Resort,Bus,Standard,28800,Winter
PKG-03384,jaipur,goa,Coastal,6,7,Hotel,Flight,Premium,75264,Monsoon
PKG-03385,jaipur,goa,Coastal,6,5,Resort,Car,Standard,36000,Monsoon
PKG-03386,jaipur,goa,Coastal,8,6,Resort,Train,Premium,66990,Monsoon
PKG-03387,jaipur,goa,Coastal,6,7,Hotel,Bus,Premium,37632,Monsoon
PKG-03388,jaipur,goa,Coastal,2,5,Camping,Flight,Premium,32255,Monsoon
PKG-03389,jaipur,goa,Coastal,10,7,Camping,Car,Premium,38080,Monsoon
PKG-03390,jaipur,goa,Coastal,5,6,Resort,Car,Premium,51450,Monsoon
PKG-03391,jaipur,goa,Coastal,5,5,Resort,Train,Premium,51975,Monsoon
PKG-03392,jaipur,goa,Coastal,3,7,Hotel,Train,Premium,43428,Monsoon
PKG-03393,jaipur,goa,Coastal,4,8,Hotel,Car,Standard,32400,Monsoon
PKG-03394,jaipur,goa,Adventure,10,3,Hotel,Bus,Premium,34944,Summer
PKG-03395,jaipur,goa,Adventure,5,2,Hotel,Bus,Premium,22176,Summer
PKG-03396,jaipur,goa,Adventure,9,6,Camping,Bus,Standard,19520,Summer
PKG-03397,jaipur,goa,Adventure,9,4,Hotel,Flight,Premium,71232,Summer
PKG-03398,jaipur,goa,Adventure,7,8,Resort,Bus,Standard,37800,Summer
PKG-03399,jaipur,goa,Adventure,7,7,Resort,Flight,Standard,70800,Summer
PKG-03400,jaipur,goa,Adventure,6,7,Resort,Bus,Luxury,67200,Summer
PKG-03401,jaipur,goa,Adventure,9,6,Camping,Flight,Premium,54656,Summer
PKG-03402,jaipur,goa,Adventure,5,4,Hotel,Flight,Luxury,78720,Summer
PKG-03403,jaipur,goa,Adventure,9,6,Hotel,Car,Standard,36600,Summer
PKG-03404,jaipur,goa,Historical,8,7,Hotel,Car,Premium,52080,Winter
PKG-03405,jaipur,goa,Historical,4,8,Hotel,Car,Standard,32400,Winter
PKG-03406,jaipur,goa,Historical,10,7,Hotel,Car,Standard,40800,Winter
PKG-03407,jaipur,goa,Historical,5,5,Hotel,Car,Standard,27000,Winter
PKG-03408,jaipur,goa,Historical,8,5,Resort,Bus,Luxury,64800,Winter
PKG-03409,jaipur,goa,Historical,10,5,Hotel,Bus,Luxury,57600,Winter
PKG-03410,jaipur,goa,Historical,10,5,Hotel,Flight,Standard,57600,Winter
PKG-03411,jaipur,goa,Historical,6,2,Resort,Flight,Premium,60479,Winter
PKG-03412,jaipur,goa,Historical,6,6,Hotel,Train,Luxury,68640,Winter
PKG-03413,jaipur,goa,Historical,7,6,Hotel,Bus,Standard,26400,Winter
PKG-03414,jaipur,mumbai,City,6,6,Resort,Bus,Luxury,62400,Winter
PKG-03415,jaipur,mumbai,City,7,6,Resort,Train,Premium,63525,Winter
PKG-03416,jaipur,mumbai,City,9,3,Resort,Train,Luxury,80850,Winter
PKG-03417,jaipur,mumbai,City,4,3,Hotel,Flight,Standard,32640,Winter
PKG-03418,jaipur,mumbai,City,7,5,Resort,Bus,Standard,30600,Winter
PKG-03419,jaipur,mumbai,City,9,2,Resort,Car,Premium,47250,Winter
PKG-03420,jaipur,mumbai,City,5,3,Hotel,Car,Luxury,44400,Winter
PKG-03421,jaipur,mumbai,City,9,4,Resort,Car,Standard,39750,Winter
PKG-03422,jaipur,mumbai,City,9,6,Resort,Bus,Standard,36600,Winter
PKG-03423,jaipur,mumbai,City,7,7,Hotel,Bus,Premium,39648,Winter
PKG-03424,jaipur,mumbai,Coastal,2,3,Hotel,Train,Premium,25872,Monsoon
PKG-03425,jaipur,mumbai,Coastal,8,6,Camping,Train,Premium,35728,Monsoon
PKG-03426,jaipur,mumbai,Coastal,8,4,Resort,Bus,Standard,30000,Monsoon
PKG-03427,jaipur,mumbai,Coastal,4,2,Hotel,Bus,Premium,20160,Monsoon
PKG-03428,jaipur,mumbai,Coastal,4,4,Resort,Car,Standard,28500,Monsoon
PKG-03429,jaipur,mumbai,Coastal,10,6,Hotel,Flight,Premium,86016,Monsoon
PKG-03430,jaipur,mumbai,Coastal,6,8,Hotel,Flight,Standard,57600,Monsoon
PKG-03431,jaipur,mumbai,Coastal,4,2,Hotel,Bus,Standard,14400,Monsoon
PKG-03432,jaipur,mumbai,Coastal,3,8,Camping,Bus,Standard,16320,Monsoon
PKG-03433,jaipur,mumbai,Coastal,4,5,Camping,Car,Premium,23520,Monsoon
PKG-03434,jaipur,mumbai,Cultural,3,2,Hotel,Bus,Luxury,25920,Winter
PKG-03435,jaipur,mumbai,Cultural,9,5,Hotel,Flight,Premium,76608,Winter
PKG-03436,jaipur,mumbai,Cultural,6,6,Hotel,Car,Standard,31200,Winter
PKG-03437,jaipur,mumbai,Cultural,10,5,Camping,Flight,Premium,53760,Winter
